qid,evidence_id,rel,legacy_chunk_id,annotation_source
A045,ev_afc478acdd91a6fdf2b7,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_239,auto_deepseek
A045,ev_6ed861e00909bfa512f4,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_300,auto_deepseek
A045,ev_0f52afea646b7877adcc,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_303,auto_deepseek
A045,ev_9a80b09d38f94c1f5992,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_316,auto_deepseek
A045,ev_15d6320590b8a9158eb8,0,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_327",auto_deepseek
A045,ev_aa36b11021b7b4888ba0,1,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_360",auto_deepseek
A045,ev_728c4c9ba6d29be88b43,3,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_380",auto_deepseek
A045,ev_2d901f4eb6c322abc6b0,2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_381",auto_deepseek
A045,ev_a2d406926e358a2cf925,2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_390",auto_deepseek
A045,ev_7e2bda6988efd7a1c798,2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_394",auto_deepseek
A045,ev_f799da8a13c74de54fd7,1,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_501",auto_deepseek
A045,ev_00e55133199357a4ff59,1,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_215,auto_deepseek
A045,ev_0bb1d7d41725b7cca08e,1,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_338,auto_deepseek
A045,ev_d552d53d66f23f10aa98,2,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_359,auto_deepseek
A045,ev_9fff0d6d2466e91cd64b,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_382,auto_deepseek
A045,ev_ad9c271c24c27eee0b9e,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_519,auto_deepseek
A045,ev_be8fb69ffc895980fe4b,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_524,auto_deepseek
A046,ev_5b448874a38b127b2af2,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_153,auto_deepseek
A046,ev_3f6ccce4e23489455426,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_626",auto_deepseek
A046,ev_9f57ade9a2479032227e,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_547,auto_deepseek
A046,ev_0d83e39cd1f30ce958f4,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_548,auto_deepseek
A046,ev_56880ad136723521e7ed,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_69,auto_deepseek
A046,ev_0df141823574fcd68823,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_76,auto_deepseek
A046,ev_23e6121672b559efb283,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_154",auto_deepseek
A046,ev_e2c264b6ab498750058e,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_160",auto_deepseek
A046,ev_bd8ae94ae45d04f247b7,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_162",auto_deepseek
A046,ev_8a78dbf90086f1ac4637,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_163",auto_deepseek
A046,ev_e43b6cc8077739817b08,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_170",auto_deepseek
A046,ev_f9a5c3b6971b5532f90d,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_171",auto_deepseek
A046,ev_5888b4cd36f6c61d5250,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_177",auto_deepseek
A046,ev_2e12b5e37c610553a0a8,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_243",auto_deepseek
A046,ev_1fc83bf1e8ec732e54c4,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_553",auto_deepseek
A046,ev_3366e970c13197876bf9,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_832",auto_deepseek
A046,ev_fb7c549626f9dcc4f23a,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_177,auto_deepseek
A046,ev_3d065f8ea078e1a5c7ae,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_246,auto_deepseek
A046,ev_adece226ea6b668d9ddc,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_438,auto_deepseek
A046,ev_ca186bb6fe5714a0b620,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_527,auto_deepseek
A046,ev_ba3cbc78bfd8bcfd3116,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_69,auto_deepseek
A047,ev_fcf109d4aa9003d139d0,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_163",auto_deepseek
A047,ev_05ef90937ddecfbf379a,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_606",auto_deepseek
A047,ev_f7bb3525a138bf9deafb,3,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_607",auto_deepseek
A047,ev_a9924bc7d1a988fcc0a4,3,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_608",auto_deepseek
A047,ev_bbcb6c585eb1f2a64f57,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_638",auto_deepseek
A047,ev_12df45b498e322a7e92f,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_639",auto_deepseek
A047,ev_be99a29312b5bdf8297f,0,数据结构 (邓俊辉) (Z-Library)_chunk_21,auto_deepseek
A047,ev_11174b61e8db4aaaefa4,0,数据结构 (邓俊辉) (Z-Library)_chunk_27,auto_deepseek
A047,ev_d27031d7a54cf807ea04,0,数据结构 (邓俊辉) (Z-Library)_chunk_409,auto_deepseek
A047,ev_d9683dd4233546693561,0,数据结构 (邓俊辉) (Z-Library)_chunk_429,auto_deepseek
A047,ev_05302b11872557d343c3,0,数据结构 (邓俊辉) (Z-Library)_chunk_450,auto_deepseek
A047,ev_96f28510754ebca7a990,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_13,auto_deepseek
A047,ev_16814a74949d8ec3a8e0,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_15,auto_deepseek
A047,ev_bc45f1fef55a6ef04c44,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_16,auto_deepseek
A047,ev_31d699715f14c7273bdf,3,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_237,auto_deepseek
A047,ev_2b791a0288cbcb4c6365,3,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_254,auto_deepseek
A047,ev_cb8aed6115011edcec85,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_58,auto_deepseek
A047,ev_e8c545dbf342787a9ffa,0,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_89,auto_deepseek
A048,ev_03b605b5154a712a3a66,2,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_365,auto_deepseek
A048,ev_a8f32cb159cd8c454fab,0,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_641",auto_deepseek
A048,ev_471fbe49c4b4f6e6d5f8,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_109,auto_deepseek
A048,ev_93381652113a867818ae,2,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_126,auto_deepseek
A048,ev_52b30e03135114a0e9c0,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_553,auto_deepseek
A048,ev_6ee67126c26216ab2487,3,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_200",auto_deepseek
A048,ev_3c9ac537abb517e0f6fa,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_201",auto_deepseek
A048,ev_3d95b2b7950d0dfbfa90,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_207",auto_deepseek
A048,ev_2e12b5e37c610553a0a8,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_243",auto_deepseek
A048,ev_2005913b857dd217db17,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_253",auto_deepseek
A048,ev_c5202b40f2dd4cd372fd,3,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_34",auto_deepseek
A048,ev_8904c466fb8e50b9d60b,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_363",auto_deepseek
A048,ev_4a0cd56a2cd89ed340a7,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_487",auto_deepseek
A048,ev_eebeebbdeb469597be9b,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_507",auto_deepseek
A048,ev_c761742e4cc4c86dbe9f,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_62",auto_deepseek
A048,ev_1028cd46609171791c01,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_624",auto_deepseek
A048,ev_dd944b8b6f230fda7b49,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_728",auto_deepseek
A048,ev_a11243675c718d9d86e4,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_840",auto_deepseek
A048,ev_be8252691e2459aeb9a6,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_868",auto_deepseek
A048,ev_b2ce594a120a7e789eda,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_909",auto_deepseek
A048,ev_fdeeeb2ed7518f6af9f4,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_930",auto_deepseek
A048,ev_03684381bde118c2235f,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_367,auto_deepseek
A049,ev_852e04c542e736069344,2,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_218,auto_deepseek
A049,ev_a0466502cb86ca6eb2d0,1,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_247,auto_deepseek
A049,ev_c70c83f805d32f33cfc3,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_284,auto_deepseek
A049,ev_37ef8ec25c2bc7c4a704,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_576",auto_deepseek
A049,ev_84fb66918070dc26e839,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_593",auto_deepseek
A049,ev_84146ee609a217e26ae5,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_610",auto_deepseek
A049,ev_9e65906f5533e37e8b95,2,数据结构 (邓俊辉) (Z-Library)_chunk_212,auto_deepseek
A049,ev_807a0ae3a190c209bc11,1,数据结构 (邓俊辉) (Z-Library)_chunk_236,auto_deepseek
A049,ev_b9e6cecc1b97f99a916b,1,数据结构 (邓俊辉) (Z-Library)_chunk_237,auto_deepseek
A049,ev_38626f52cb8a2f138f7b,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_201,auto_deepseek
A049,ev_50fdaa7aec5e2f575d66,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_202,auto_deepseek
A049,ev_cb67d7853d08ac9784be,3,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_239,auto_deepseek
A049,ev_2b791a0288cbcb4c6365,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_254,auto_deepseek
A049,ev_40bed7bbd883083eda15,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_292",auto_deepseek
A049,ev_c31787d5bc37a3998e98,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_451",auto_deepseek
A049,ev_be65a05b9178176dc4a5,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_973",auto_deepseek
A049,ev_da0ff53cdd154e5bdd36,0,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_443",auto_deepseek
A049,ev_3d065f8ea078e1a5c7ae,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_246,auto_deepseek
A049,ev_616b02fd9049d1d3462d,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_325,auto_deepseek
A050,ev_76a31f06261ce6ee7763,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_35,auto_deepseek
A050,ev_5a0e99e3e7aa766dc57b,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_498,auto_deepseek
A050,ev_6009993f7377a8ad52b4,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_499,auto_deepseek
A050,ev_1b99312aa4fa15482671,2,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_505,auto_deepseek
A050,ev_768c7bea2e3cf643d49b,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_506,auto_deepseek
A050,ev_30450b2372f914261d00,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_507,auto_deepseek
A050,ev_dc2e7583e870ef6de609,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_509,auto_deepseek
A050,ev_25b2d59a40fa1e98122f,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_510,auto_deepseek
A050,ev_23dfd9d92e3579739053,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_511,auto_deepseek
A050,ev_b84ce8adec0ddc7f7567,2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_369",auto_deepseek
A050,ev_714114a1352dae04ee6b,1,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_13,auto_deepseek
A050,ev_709c058dcdb9bb682d3c,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_350,auto_deepseek
A050,ev_31f5c76281cdd8769209,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_351,auto_deepseek
A050,ev_86d371c460e6b7b13197,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_352,auto_deepseek
A050,ev_4c6ce22bab706e1a626b,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_355,auto_deepseek
A050,ev_9fff0d6d2466e91cd64b,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_382,auto_deepseek
A050,ev_84c674f843a7ab1edcd5,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_521,auto_deepseek
A051,ev_9fd292973f1c2060ab43,2,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_619,auto_deepseek
A051,ev_41554ddcdc10685675e6,1,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_624,auto_deepseek
A051,ev_89b0c67859462b4f888f,1,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_625,auto_deepseek
A051,ev_fb9e7d2c62c1072dec2d,1,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_627,auto_deepseek
A051,ev_5401ad951593366f6af1,1,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_630,auto_deepseek
A051,ev_588b16f47ae8c2596efa,1,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_641,auto_deepseek
A051,ev_232ea4c4a060bdec3b63,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_651",auto_deepseek
A051,ev_591d7a742ca1f221769a,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_652",auto_deepseek
A051,ev_ca9b7dad667a260a164a,3,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_212,auto_deepseek
A051,ev_fbfd12a9c61b60fae0b3,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_216,auto_deepseek
A051,ev_f6301b403c716abfc34b,1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_217,auto_deepseek
A051,ev_f94698249082b4b24306,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_212",auto_deepseek
A051,ev_e8475d6c43216ce9bfb4,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_213",auto_deepseek
A051,ev_5a139f09709f3756e2a5,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_214",auto_deepseek
A051,ev_7d4291d42e48e1bcb788,3,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_216",auto_deepseek
A051,ev_ef9bc4ad12ea817b74ef,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_217",auto_deepseek
A051,ev_582b83a3fb5464e94a23,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_218",auto_deepseek
A051,ev_ce1b48fdd0fcf7d071fa,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_224",auto_deepseek
A051,ev_0db6febe250ad7846dfd,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_226",auto_deepseek
A051,ev_ad7e3613250aee08a5c6,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_260",auto_deepseek
A051,ev_0425b22d62bba4b0117f,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_875",auto_deepseek
A052,ev_c5bf6e344ea32de81de8,2,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_281,auto_deepseek
A052,ev_c56b7552204e9d8019f5,0,Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_288,auto_deepseek
A052,ev_0a1eeaaf59bda5685aeb,3,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_552",auto_deepseek
A052,ev_55ef11aeaa6dcbb93b95,2,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_553",auto_deepseek
A052,ev_5d3dcb8aa612f0f8bd77,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_554",auto_deepseek
A052,ev_cdd556faf6a080c048e2,1,"[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_574",auto_deepseek
A052,ev_1bc33b120eaecca51ef0,0,数据结构 (邓俊辉) (Z-Library)_chunk_341,auto_deepseek
A052,ev_feca6448b5a34fa665bc,2,数据结构 (邓俊辉) (Z-Library)_chunk_432,auto_deepseek
A052,ev_ec6ad0b2282f193079a0,2,数据结构 (邓俊辉) (Z-Library)_chunk_435,auto_deepseek
A052,ev_684283b2941822201ee8,1,数据结构 (邓俊辉) (Z-Library)_chunk_436,auto_deepseek
A052,ev_30585937f5a5a3a8c41d,1,数据结构 (邓俊辉) (Z-Library)_chunk_438,auto_deepseek
A052,ev_05302b11872557d343c3,1,数据结构 (邓俊辉) (Z-Library)_chunk_450,auto_deepseek
A052,ev_7e3d537bfe8ebe4e0561,3,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_125,auto_deepseek
A052,ev_0034986cd673d8660b18,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_127,auto_deepseek
A052,ev_40474f8e3796f12ba19f,2,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_129,auto_deepseek
A052,ev_5918b7ac3956045a407f,1,数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_143,auto_deepseek
A053,ev_c4a8af085a12213a8975,3,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_234,auto_deepseek
A053,ev_0913555f608ecd225bec,0,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_31,auto_deepseek
A053,ev_8e02a1682f78deb0e5e6,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_101",auto_deepseek
A053,ev_a76c7468c6c46deffffe,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_104",auto_deepseek
A053,ev_d1a0fd35b5c996b19e2a,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_107",auto_deepseek
A053,ev_5da1b557bfef500c2762,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_108",auto_deepseek
A053,ev_62d7463daa008d7f18ff,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_112",auto_deepseek
A053,ev_257207837194863bd040,3,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_115",auto_deepseek
A053,ev_d0449ec62fe76529eb9d,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_125",auto_deepseek
A053,ev_0eaa3a6bd7d36ca81024,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_132",auto_deepseek
A053,ev_f0387fbf377f7319bf80,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_145",auto_deepseek
A053,ev_db4310f91437a227cf54,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_172",auto_deepseek
A053,ev_5888b4cd36f6c61d5250,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_177",auto_deepseek
A053,ev_aee2d3ddcc7c40c88e8d,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_714",auto_deepseek
A053,ev_24635f2cd2922129398b,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_715",auto_deepseek
A053,ev_580b978f59815f2f5b9d,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_847",auto_deepseek
A053,ev_ce988550d132d0cce188,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_850",auto_deepseek
A053,ev_d5d88466f2344953e724,2,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_853",auto_deepseek
A053,ev_9851080f505217cc2f43,1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_855",auto_deepseek
A053,ev_38228ec2fa1b005a4567,0,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_970",auto_deepseek
A053,ev_70880ed60cc328dad8b2,1,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_70,auto_deepseek
A054,ev_693feda2fda133525e46,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_331,auto_deepseek
A054,ev_f918e0dc5b61cc2e2f6e,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_423,auto_deepseek
A054,ev_5d7b7e791459d2e2d2c3,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_426,auto_deepseek
A054,ev_cb268b3f4d4e3a13a9a7,2,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_427,auto_deepseek
A054,ev_978fe594d1fa720c377b,2,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_430,auto_deepseek
A054,ev_79d0b16a53bae7a23d55,1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_439,auto_deepseek
A054,ev_1b0e6b434c08fa818023,2,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_440,auto_deepseek
A054,ev_d22a697dbf4f43013ff8,0,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_521,auto_deepseek
A054,ev_ec846c63e0a9d59eb9f0,2,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_329",auto_deepseek
A054,ev_58e4d71d12c93437556f,3,"计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_55",auto_deepseek
A054,ev_e413386864f48c4fd148,0,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_113,auto_deepseek
A054,ev_4c4d0f537c533fe12aa2,2,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_114,auto_deepseek
A054,ev_a5e0b886f36b58038ff4,1,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_320,auto_deepseek
A054,ev_17ecc89aa629eaaae877,1,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_587,auto_deepseek
A054,ev_c4858999b1b5bab956ac,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_266,auto_deepseek
A054,ev_c08e3c6da0da227ba6cb,1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_274,auto_deepseek
A054,ev_6fae170c7e86cacd44e1,0,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_547,auto_deepseek
A055,ev_d4d15309fb79afbc8a26,1,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_457,auto_deepseek
A055,ev_d08316c90fae41002187,0,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_546,auto_deepseek
