qid,query,type,doc_id,subject,chunk_file,source_systems,dense_rank,dense_bm25_rank,rerank_rank,dense_score,dense_bm25_score,rerank_score,text,rel,review_status,review_note,auto_rel,auto_confidence,auto_reason
A001,死锁的四个必要条件是什么,A1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_471",Operating System,os_chunks.json,dense_bm25,,6,,,0.027526,,"10. 考虑图6-4。
假设在图6-40中，C 请求S 而不是 请求R, 这是否会导致死锁?
假设它同时请求 S和R, 情况又如何?
11.假设一个系统中存在一个资源死锁。
举一个例 子说明死锁的进程集合能够包括不在相应的资 源分配图的循环链中的进程。
13.鸵鸟算法中提到了填充进程表表项或者其他系 统表的可能。
能否给出一种能够使系统管理员 从这种状况下恢复系统的方法?
14.考虑系统的如下状态，有四个进程P1、P2、 P3 和P4, 以及五种类型的资源RS1 、RS2、 RS3 、RS4 和RS5。
列举一个在实际运用这种方法时会带来的问题。
20.一个系统是否可能处于既非死锁也不安全的状 态?
如果可以，举出例子；如果不可以，请证 明所有状态只能处于死锁或安全两种状态之一。",1,existing,,,,
A001,死锁的四个必要条件是什么,A1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_974",Operating System,os_chunks.json,dense,6,,,0.646568,,,"13.1.6 死 锁
Coffman et al.,System Deadlocks
该文简要介绍了死锁、死锁的产生原因以及如何预防和检测。
Holt,Some Deadlock Properties of Computer Systems
该文围绕死锁进行了讨论。
Holt 引入了一个可用来分析某些死锁情况的有向图模型。
Isloor and Marsland,The Deadlock Problem:An Overview
这是关于死锁的入门教程，重点放在了数据库系统，也介绍了多种模型和算法。
Levine,Defining Deadlock
这本书的第6章聚焦于资源死锁，几乎没有涉及其他类型。
这篇简短的论文中指明现有文献中出现 了关于死锁的多种定义，并区分了它们之间微妙的不同。
作者接着着眼于通信、调度以及交叉死锁，并 且想出了一个新的模型试图涵盖所有类型的死锁。
Shub,A Unified Treatment of Deadlock
这是一部关于死锁产生和解决的简短综述，同时也给出了一些在教学时应当强调内容的建议。",1,existing,,,,
A001,死锁的四个必要条件是什么,A1,Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_938,Operating System,os_chunks.json,rerank,,,7,,,0.958894,"• No preemption: Resources (e.g., locks) cannot be forcibly removed from threads that are holding them.
• Circular wait: There exists a circular chain of threads such that each thread holds one more resources (e.g., locks) that are being requested by the next thread in the chain.
If any of these four conditions are not met, deadlock cannot occur.
Thus, we ﬁrst explore techniques to prevent deadlock; each of these strate-
gies seeks to prevent one of the above conditions from arising and thus is
one approach to handling the deadlock problem. Prevention Circular Wait
Probably the most practical prevention technique (and certainly one that
is used frequently) is to write your locking code such that you never in-
duce a circular wait.
The way to do that is to provide a total ordering on lock acquisition.
For example, if there are only two locks in the system (L1",2,existing,,,,
A001,死锁的四个必要条件是什么,A1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_458",Operating System,os_chunks.json,dense,7,,,0.62186,,,"6.5.2 安全状态和不安全状态
我们将要研究的死锁避免算法使用了图6-6中的有关信息。
在任何时刻，当前状态包括了E 、A 、C 和R。
如果没有死锁发生，并且即使所有进程突然请求对资源的最大需求，也仍然存在某种调度次序能 够使得每一个进程运行完毕，则称该状态是安全的。
通过使用一个资源的例子很容易说明这个概念。
在 图6-9a中有一个A拥有3个资源实例但最终可能会需要9个资源实例的状态。
B 当前拥有2个资源实例，将 来共需要4个资源实例。
同样，C 拥有2个资源实例，还需要另外5个资源实例。
总共有10个资源实例，其 中有7个资源已经分配，还有3个资源是空闲的。
已有最大 数量需求
空闲：3
a)
已有最大 数量需求
空闲：1
b)
已有最大 数量需求
空闲：5
c)
已有最大 数量需求
空闲：0
d)
已有最大 数量需求
空闲：7 e)
图6-9 说 明a中的状态为安全状态
图6-9a的状态是安全的，这是由于存在一个分配序列使得所有的进程都能完成。
也就是说，这个方 案可以单独地运行B, 直到它请求并获得另外两个资源实例，从而到达图6-9b的状态。
当B完成后，就到 达了图6-9c的状态。
然后调度程序可以运行C, 再到达图6-9d的状态。
当C 完成后，到达了图6-9e的状态。
现在A可以获得它所需要的6个资源实例，并且完成。
这样系统通过仔细的调度，就能够避免死锁，所以 图6-9a的状态是安全的。
现在假设初始状态如图6-10a所示。
但这次A请求并得到另一个资源，如图6-10b所示。
我们还能找到 一个序列来完成所有工作吗?
我们来试一试。
调度程序可以运行B, 直 到B获得所需资源，如图6-10c所示。
最终，进程B完成，状态如图6-10d所示，此时进入困境了。
只有4个资源实例空闲，并且所有活动 进程都需要5个资源实例。
任何分配资源实例的序列都无法保证工作的完成。
于是，从图6-10a到图6-10b 的分配方案，从安全状态进入到了不安全状态。
从图6-10c的状态出发运行进程A 或C 也都不行。
回过头 来再看，A的请求不应该满足。",1,existing,,,,
A001,死锁的四个必要条件是什么,A1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_444",Operating System,os_chunks.json,dense_bm25,,8,,,0.027212,,"6.2 死锁简介
死锁的规范定义如下：如果一个进程集合中的每个进程都在等待只能由该进程集合中的其他进程才 能引发的事件，那么,该进程集合就是死锁的。
由于所有的进程都在等待，所以没有一个进程能引发可以唤醒该进程集合中的其他进程的事件，这样， 所有的进程都只好无限期等待下去。
在这一模型中，我们假设进程只含有一个线程，并且被阻塞的进程无法由 中断唤醒。
无中断条件使死锁的进程不能被时钟中断等唤醒，从而不能引发释放该集合中的其他进程的事件。
在大多数情况下，每个进程所等待的事件是释放进程集合中其他进程所占有的资源。
换言之，这一 死锁进程集合中的每一个进程都在等待另一个死锁的进程已经占有的资源。
但是由于所有进程都不能运 行，它们中的任何一个都无法释放资源，所以没有一个进程可以被唤醒。
进程的数量以及占有或者请求 的资源数量和种类都是无关紧要的，而且无论资源是何种类型(软件或者硬件)都会发生这种结果。
这 种死锁称为资源死锁 (resource deadlock)。
这是最常见的类型，但并不是唯一的类型。
本节我们会详细 介绍一下资源死锁，在本章末再概述其他类型的死锁。",1,existing,,,,
A001,死锁的四个必要条件是什么,A1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_452",Operating System,os_chunks.json,dense,8,,,0.620073,,,"6.4.2 每 种 类 型 多 个 资 源 的 死 锁 检 测
如果有多种相同的资源存在 ， 就需要采用另一种方法来检测死锁 。
现在我们提供一种基于矩阵的算 法 来 检 测 从P, 到 P 这n 个 进 程 中 的 死 锁 。
假 设 资 源 的 类 型 数 为m,E₁ 代 表 资 源 类 型 1 ,E₂ 代 表 资 源 类 型 2 , E 代 表 资 源 类 型i(1≤i≤m) 。
E 是 现 有 资 源 向 量(existing resource vector),代 表 每 种 已 存 在 的 资 源 总 数 。
比 如 ， 如 果 资 源 类 型 1 代 表 磁 带 机 ， 那 么E₁=2 就 表 示 系 统 有 两 台 磁 带 机 。
在 任 意 时 刻 ， 某 些 资 源 已 被 分 配 所 以 不 可 用 。
假 设A 是 可 用 资 源 向 量 (available resource vector), 那 么A 表 示 当 前 可 供 使 用 的 资 源 数 ( 即 没 有 被 分 配 的 资 源 ) 。
如 果 仅 有 的 两 台 磁 带 机 都 已 经 分 配 出 去 了 ， 那 么A 的 值 为 0 。
现 在 我 们 需 要 两 个 数 组 ：C 代 表 当 前 分 配 矩 阵 (current allocation matrix),R代 表 请 求 矩 阵 (request matrix)。
C的 第i行 代 表P₁ 当 前 所 持 有 的 每 一 种 类 型 资 源 的 资 源 数 。
所 以 ，C 代 表 进 程i所 持 有 的 资 源j的 数 量 。
同 理 ，R, 代 表P 所 需 要 的 资 源j的数量。
这四种数据结构如图6 - 6所示。
现有资源 (E₁,E₂,E₃,…,Em)
当前分配矩阵
的资源
可用资源 (A₁,A₂,A₃,…,Am)
请求矩阵
图6 - 6 死 锁 检 测 算 法 所 需 的 四 种 数 据 结 构
这四种数据结构之间有 一 个重要的恒等式。
具体地说，某种资源要么已分配要么可用。
这个结论意味着：",1,existing,,,,
A001,死锁的四个必要条件是什么,A1,操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_333,Operating System,os_chunks.json,dense_bm25/rerank,,9,9,,0.027072,0.911062,"32.3 死锁缺陷
除了上面提到的并发缺陷，死锁（deadlock）是一种在许多复杂并发系统中出现的经典问题。
例如，当线程 1 持有锁 L1，正在等待另外一个锁 L2，而线程 2 持有锁 L2，却在等待锁 L1 释放时，死锁就产生了。
以下的代码片段就可能出现这种死锁：
Thread 1: Thread 2:
lock(L1); lock(L2);
lock(L2); lock(L1);
这段代码运行时，不是一定会出现死锁的。
当线程 1 占有锁 L1，上下文切换到线程 2。
线程 2 锁住 L2，试图锁住 L1。
这时才产生了死锁， 两个线程互相等待。
如图 32.1 所示，其中的圈（cycle）表明了死锁。
图 32.1 死锁依赖图
该图应该有助于描述清楚问题。
程序员在编写代码中应该如何处理死锁呢？
为什么发生死锁
你可能在想，上文提到的这个死锁的例子，很容易就可以避免。
例如，只要线程 1 和线程 2 都用相同的抢锁顺序，死锁就不会发生。
那么，死锁为什么还会发生？
其中一个原因是在大型的代码库里，组件之间会有复杂的依赖。
以操作系统为例。
虚拟内存系统在需要访问文件系统才能从磁盘读到内存页；文件系统随后又要和虚拟内存交互，去申请一页内存，以便存放读到的块。
因此，在设计大型系统的锁机制时，你必须要仔细地去避免循环依赖导致的死锁。
另一个原因是封装（encapsulation）。
软件开发者一直倾向于隐藏实现细节，以模块化的方式让软件开发更容易。
然而，模块化和锁不是很契合。
Jula 等人指出[J+08]，某些看起来没有关系的接口可能会导致死锁。
以 Java 的 Vector 类和 AddAll()方法为例，我们这样调用这个方法：
Vector v1, v2;
v1.AddAll(v2);
产生死锁的条件
死锁的产生需要如下 4 个条件[C+71]。
互斥：线程对于需要的资源进行互斥的访问（例如一个线程抢到锁）。
持有并等待：线程持有了资源（例如已将持有的锁），同时又在等待其他资源（例如，需要获得的锁）。
非抢占：线程获得的资源（例如锁），不能被抢占。",2,existing,,,,
A001,死锁的四个必要条件是什么,A1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_449",Operating System,os_chunks.json,dense/dense_bm25,10,10,,0.603891,0.026786,,"6.4 死锁检测和死锁恢复
第二种技术是死锁检测和恢复。
在使用这种技术时，系统并不试图阻止死锁的产生，而是允许死锁 发生，当检测到死锁发生后，采取措施进行恢复。
本节我们将考察检测死锁的几种方法以及恢复死锁的 几种方法。
日 这一民间传说毫无道理。
鸵鸟每小时跑60公里，为了得到一顿丰盛的晚餐，它一脚的力量足以踢死一头狮子。
6.4.1 每种类型一个资源的死锁检测
我们从最简单的例子开始，即每种资源类型只有一个资源。
这样的系统可能有扫描仪、蓝光光盘刻 录机、绘图仪和磁带机，但每种设备都不超过一个，即排除了同时有两台打印机的情况。
稍后我们将用 另一种方法来解决两台打印机的情况。
可以对这样的系统构造一张资源分配图，如图6-3所示。
如果这张图包含了一个或一个以上的环， 那么死锁就存在。
在此环中的任何一个进程都是死锁进程。
如果没有这样的环，系统就没有发生死锁。
我们讨论一下更复杂的情况，假设一个系统包括A到G共7个进程，R 到W共6种资源。
资源的占有情 况和进程对资源的请求情况如下：
1)A 进程持有R资源，且需要S资源。
2)B 进程不持有任何资源，但需要T资源。
3)C 进程不持有任何资源，但需要S资源。
4)D 进程持有U资源，且需要S资源和T资源。
5)E 进程持有T资源，且需要V资源。
6)F 进程持有W资源，且需要S资源。
7)G 进程持有V资源，且需要U资源。
问题是：“系统是否存在死锁?
如果存在的话，死锁涉及了哪些进程?
”
要回答这一问题，我们可以构造一张资源分配图，如图6-5a所示。
可以直接观察到这张图中包含了 一个环，如图6-5b所示。
在这个环中，我们可以看出进程D 、E 、G已经死锁。
进程A 、C 、F没有死锁， 这是因为可把S资源分配给它们中的任一个，而且它们中的任一进程完成后都能释放S, 于是其他两个进 程可依次执行，直至执行完毕。
(请注意，为了让这个例子更有趣，我们允许进程D每次请求两个资源。
)
a)
b)
图6-5 a) 资源分配图；b) 从a中抽取的环
虽然通过观察一张简单的图就能够很容易地找出死锁进程，但为了实用，我们仍然需要一个正规的 算法来检测死锁。
众所周知，有很多检测有向图环路的方法。
下面将给出一个简单的算法，这种算法对 有向图进行检测，并在发现图中有环路存在或确定无环路时结束。
这一算法使用了数据结构L,L 代表一 些节点的集合。
在这一算法中，对已经检查过的弧(有向边)进行标记，以免重复检查。",1,existing,,,,
A001,死锁的四个必要条件是什么,A1,"现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_464",Operating System,os_chunks.json,rerank,,,10,,,0.907645,"6.6.4 破坏环路等待条件
现在只剩下一个条件了。
消除环路等待有几种方法。
一种是保证每一个进程在任何时刻只能占用一
个资源，如果要请求另外一个资源，它必须先释放第一个资源。
但假若进程正在把一个大文件从磁带机上读入并送到打印机打 印，那么这种限制是不可接受的。
另一种避免出现环路等待的方法是将所有资源统一编号， 如图6-13a所示。
现在的规则是：进程可以在任何时刻提出资 源请求，但是所有请求必须按照资源编号的顺序(升序)提出。
进程可以先请求打印机后请求磁带机，但不可以先请求绘图仪 后请求打印机。
图6-13 a) 对资源排序编号；b) 一 个资 源分配图
若按此规则，资源分配图中肯定不会出现环。
让我们看看在有两个进程的情形下为何可行，参看 图6-13b。
只 有 在A请求资源j且B请求资源i的情况下会产生死锁。
假设和是不同的资源，它们会具有不 同的编号。
若i>j,那 么A 不允许请求j, 因为这个编号小于A 已有资源的编号；若i<j,那 么B 不允许请求i, 因为这个编号小于B已有资源的编号。
不论哪种情况都不可能产生死锁。
对于多于两个进程的情况，同样的逻辑依然成立。
在任何时候，总有一个已分配的资源是编号最高 的。
占用该资源的进程不可能请求其他已分配的各种资源。
它或者会执行完毕，或者最坏的情形是去请 求编号更高的资源，而编号更高的资源肯定是可用的。
最终，它会结束并释放所有资源，这时其他占有 最高编号资源的进程也可以执行完。
简言之，存在一种所有进程都可以执行完毕的情景，所以不会产生
死锁。
该算法的一个变种是取消必须按升序请求资源的限制，而仅仅要求不允许进程请求比当前所占有资
源编号低的资源。
所以，若一个进程起初请求9号 和10号资源，而随后释放两者，那么它实际上相 当于从头开始，所以没有必要阻止它现在请求1号 资源。
图6-14 死锁预防方法汇总
种不同用途的数目会变得很大，以至于使编号方法根本无法使用。
死锁预防的各种方法如图6-14所示。",,pending,,1,0.8,片段讨论破坏环路等待条件，属于死锁预防方法，但未直接列出四个必要条件。
A002,TCP 可靠传输机制包括哪些,A1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_425,Computer Networks,cn_chunks.json,dense/dense_bm25,3,1,,0.845875,0.031025,,"05. 在 TCP/IP 参考模型中，传输层的主要作用是在互联网的源主机和目的主机对等实体之 间建立用于会话的()。
A. 操作连接 B. 点到点连接 C. 控制连接 D. 端到端连接
06. 可靠传输协议中的“可靠”指的是()。
A. 使用面向连接的会话 B. 使用尽力而为的传输
C. 使用滑动窗口来维持可靠性 D. 使用确认机制来确保传输的数据不丢失
07. 以下()能够唯一确定一个在互联网上通信的进程。
A. 主机名 B.IP 地址及MAC 地 址
C.MAC 地址及端口号 D.IP 地址及端口号",1,existing,,,,
A002,TCP 可靠传输机制包括哪些,A1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_445,Computer Networks,cn_chunks.json,dense_bm25/rerank,,7,1,,0.025344,0.955161,"5.3.4 TCP 可靠传输
样 。
TCP 使用了校验、序号、确认和重传等机制来达到这一目的。
其中，TCP 的校验机制与UDP
校验一样，这里不再赘述。
1. 序号
TCP 首部的序号字段用来保证数据能有序提交给应用层，TCP 把数据视为一个无结构但有序 的字节流，序号建立在传送的字节流之上，而不建立在报文段之上。
图5.9 A 的发送缓存区中的数据划分成TCP 段
TCP 连接传送的数据流中的每个 字节都编上一个序号。
序号字段的值是 指本报文段所发送的数据的第一个字 节的序号。
如图5.9所示，假设A 和 B 之间建立了一条 TCP 连接，A 的发送
缓存区中共有10B, 序号从0开始标号，第一个报文包含第0～2个字节，则该TCP 报文段的序 号是0,第二个报文段的序号是3。",3,existing,,,,
A002,TCP 可靠传输机制包括哪些,A1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_489,Computer Networks,cn_chunks.json,dense/dense_bm25,1,4,,0.862466,0.027505,,"9. 假定在一个互联网中，所有链路的传输都不出现差错，所有结点也都不会发生故障。
试 问在这种情况下，TCP 的“可靠交付”的功能是否就是多余的?
不是多余的。
TCP 的“可靠交付”功能在互联网中起着至关重要的作用。
至少在以下的情况 下 ，TCP 的“可靠交付”功能是必不可少的。
1)每个IP 数据报独立地选择路由，因此在到达目的主机时有可能出现失序。
2)由于路由选择的计算出现错误，导致IP 数据报在互联网中转圈。
最后数据报首部中的生 存时间 (TTL) 的数值下降到零。
这个数据报在中途就被丢失。
3)某个路由器突然出现很大的通信量，以致路由器来不及处理到达的数据报。
因此有的数 据报被丢弃。
以上列举的问题表明：必须依靠TCP 的“可靠交付”功能才能保证在目的主机的目的进程中
接收到正确的报文。
第 章 应用层
【考纲内容】
扫一扫
(一)网络应用模型
(二)域名系统 (DNS)
(三)文件传输协议 (FTP)
FTP 的工作原理；控制连接与数据连接
(四)电子邮件 (E-mail)
电子邮件系统的组成结构；电子邮件格式与MIME;SMTP 与 POP3
(五)万维网 (WwW)
wwW 的概念与组成结构；HTTP
【复习提示】
本章内容既可以以选择题的形式考查，也可以结合其他章节的内容出综合题。
所以牢固掌握 本章的几个典型应用层协议是关键。
我们生活中的很多网络应用都是建立在这些协议的基础上 的，因此在学习时要注意联系实际，提高学习的兴趣，才会获得更好的效果。",1,existing,,,,
A002,TCP 可靠传输机制包括哪些,A1,计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_137,Computer Networks,cn_chunks.json,dense/dense_bm25/rerank,2,2,3,0.862068,0.029462,0.927032,"3.5 面向连接的运输：TCP
既然我们已经学习了可靠数据传输的基本原理，我们就可以转而学习TCP 了 。
TCP 是 因特网运输层的面向连接的可靠的运输协议。
我们在本节中将看到，为了提供可靠数据传 输 ，TCP 依赖于前一节所讨论的许多基本原理，其中包括差错检测、重传、累积确认、定 时器以及用于序号和确认号的首部字段。
TCP 定义在RFC 793 、RFC 1122 、RFC 1323、 RFC 2018以及RFC 2581中 。",3,existing,,,,
A002,TCP 可靠传输机制包括哪些,A1,计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_264,Computer Networks,cn_chunks.json,dense_bm25/rerank,,5,2,,0.026494,0.945721,"第5章 运输层
本章先概括介绍运输层协议的特点、进程之间的通信和端口等重要概念，然后讲述比 较简单的UDP 协议。
其余的篇幅都是讨论较为复杂但非常重要的TCP 协议①和可靠传输的工 作原理，包括停止等待协议和 ARQ 协议。
在详细讲述 TCP 报文段的首部格式之后，讨论 TCP 的三个重要问题：滑动窗口、流量控制和拥塞控制机制。
最后，介绍TCP 的连接管理。
运输层是整个网络体系结构中的关键层次之一。
一定要弄清以下一些重要概念：
(1)运输层为相互通信的应用进程提供逻辑通信。
(2)端口和套接字的意义。
(3)无连接的UDP 的特点。
(4)面向连接的TCP 的特点。
(5)在不可靠的网络上实现可靠传输的工作原理，停止等待协议和ARQ 协议。
(6)TCP 的滑动窗口、流量控制、拥塞控制和连接管理。",1,existing,,,,
A002,TCP 可靠传输机制包括哪些,A1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_440,Computer Networks,cn_chunks.json,dense/dense_bm25,4,3,,0.83403,0.02782,,"5.3 TCP 协议
5.3.1 TCP 协议的特点
TCP 是在不可靠的 IP 层之上实现的可靠的数据传输协议，它主要解决传输的可靠、有序、 无丢失和不重复问题。
TCP 是 TCP/IP 体系中非常复杂的一个协议，主要特点如下：
1)TCP 是面向连接的传输层协议，TCP 连接是一条逻辑连接。
2)每 一 条TCP 连接只能有两个端点，每一条 TCP 连接只能是点到点的(一对一)。
4)TCP 提供全双工通信，允许通信双方的应用进程在任何时候都能发送数据，为此TCP 连
接的两端都设有发送缓存和接收缓存，用来临时存放双向通信的数据。
发送缓存用来暂时存放以下数据：①发送应用程序传送给发送方 TCP 准备发送的数据； ②TCP 已发送但尚未收到确认的数据。
接收缓存用来暂时存放以下数据：①按序到达但 尚未被接收应用程序读取的数据；②不按序到达的数据。
5)TCP 是面向字节流的，虽然应用程序和 TCP 的交互是一次一个数据块(大小不等),但
TCP 把应用程序交下来的数据仅视为一连串的无结构的字节流。
TCP 和 UDP 在发送报文时所采用的方式完全不同。
UDP 报文的长度由发送应用进程决定，
而TCP 报文的长度则根据接收方给出的窗口值和当前网络拥塞程度来决定。
如果应用进程传送到 TCP 缓存的数据块太长，TCP 就把它划分得短一些再传送；如果太短，TCP 也可以等到积累足够 多的字节后再构成报文段发送出去。
关于TCP 报文的长度问题，后面会详细讨论。",1,existing,,,,
A002,TCP 可靠传输机制包括哪些,A1,2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_147,Computer Networks,cn_chunks.json,rerank,,,4,,,0.909684,"3.4 流量控制与可靠传输机制
3.4.1 流量控制、可靠传输与滑动窗口机制
1. 停止一等待流量控制基本原理
发送方每发送一帧，都要等待接收方的应答信号，之后才能发送下一帧；接收方每接收一帧，
第3章数据链路层073
都要反馈 一个应答信号，表示可接收下 一 帧，如果接收方不反馈应答信号，那么发送方必须 一 直等 待。
每次只允许发送 一 帧，然后就陷入等待接收方确认信息的过程中，因而传输效率很低。",1,existing,,,,
